date,locality,cases with onset in laStreet 2 weeks
181026,"Woodlands Cres(Blk 787B, 787C, 787D,787E)",5
181026,"Pasir Ris Street 51(Blk 551, 552,556)",2
181026,"Holland Hill(Parvis) / Jalan Hitam Manis,Kelabu Asap",3
181026,"Macpherson Road/ Siang Kuang Avenue",2
181026,"Yishun Ring Road/ Yishun Ring Road (Blk 794)",2
181029,"Jalan Damai (Blk 665) / Jalan Tenaga (Blk 645, 650, 656, 657, 658)",8
181029,"Ang Mo Kio Avenue 2 / Jalan Gelenggang, Kuras, Tarum /Sembawang Hills Drive /Thomson Walk",4
181029,"Woodlands Circle (Blk 730, 731, 733, 738) /Woodlands Drive 70 (Blk 714)",8
181029,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181029,"Pasir Ris Street 51(Blk 551, 552, 556)",2
181029,"Holland Hill(Parvis) / Jalan Hitam Manis,Kelabu Asap",3
181029,"Macpherson Road/ Siang Kuang Avenue",2
181029,"Amber Road (The Sea View, The Shore Residences)",2
181029,"Seletar North Lk",2
181029,"Yishun Ring Road/ Yishun Ring Road (Blk 794)",2
181102,"Jalan Damai (Blk 665) / Jalan Tenaga (Blk 645, 650, 656,657, 658)",13
181102,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Drive 70 (Blk 714)",7
181102,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181102,"Pasir Ris Street 51(Blk 551, 552,556)",3
181102,"Macpherson Road/ Siang Kuang Avenue",2
181102,"Seletar North Lk",1
181102,"AlexanDrivea Road(The Anchorage)",2
181102,"Amber Road (The Sea View, The Shore Residences)",2
181102,"Bedok Reservior Road (Blk 136)",1
181102,"Bedok South Avenue 1 (Casafina)/ Upp EaStreet CoaStreet Road",2
181102,"Joo Seng Road(Blk 8, 14)",2
181102,"Jurong WeStreet Street 65 (Blk 671C,672A)",2
181102,"Toh Tuck Road(Goodluck Gdn,Signature Park)",2
181105,"Jalan Damai (Blk665) / Jalan Tenaga (Blk 645, 650, 656, 657, 658)",12
181105,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Drive 70 (Blk 714)",5
181105,"Woodlands Cres(Blk 787B,787C, 787D,787E)",4
181105,"Pasir Ris Street51 (Blk 551, 552, 556)",1
181105,"Kaki Bt Ind Terminal / Kaki Bt Road 1, 3",3
181105,"MacphersonRoad / Siang Kuang Avenue",1
181105,"Seletar North Lk",1
181105,"AlexanDrivea Road (The Anchorage)",2
181105,"Amber Road(The Sea View, The Shore Residences)",2
181105,"Bedok Reservior Road (Blk 136)",1
181105,"Bedok South Avenue 1(Casafina) /Upp EaStreet CoaStreet Road",1
181105,"Joo SengRoad (Blk 8,14)",2
181105,"JurongWeStreet Street 65(Blk 671C,672A)",1
181105,"Toh Tuck Road(Goodluck Gdn,Signature Park)",2
181116,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",6
181116,"Woodlands Circle(Blk 726, 729,730, 733, 734,737, 738, 739) /Woodlands Drive 70(Blk 714)",5
181116,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",5
181116,"Jalan Jurong Kechil/ Lorong Pisang Asam, Emas,Raja",10
181116,"Eng Kong Terminal /Toh Yi Drive, Road",6
181116,"Kaki Bt Ind Terminal /Kaki Bt Road 1, 3",3
181116,"Woodlands Avenue 6(Twin Fountains)/ Woodlands Drive16 (ForeStreetville)",3
181116,"Amber Gardens(The EStreeta) /Amber Road (The Sea View, The Shore Residences)",1
181116,"Bishan Street 12 (Blk 101, 102, 103)",2
181116,"Bishan Street 13 /Bishan Street 13 (Blk 168)",3
181116,"Toh Tuck Road(Goodluck Gdn, Signature Park)",1
181116,"EaStreetwood Drive",2
181116,"Riverina View",2
181116,"Rivervale Drive(Blk 124A) /Rivervale Street (Blk 140)",2
181119,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",4
181119,"Woodlands Circle(Blk 726, 729, 730, 733, 734,737, 738, 739) /Woodlands Drive 70(Blk 714)",5
181119,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",2
181119,"Jalan Jurong Kechil/ Lorong Pisang Asam, Emas,Raja",7
181119,"Eng Kong Terminal /Toh Yi Drive, Road",8
181119,"Kaki Bt Ind Terminal /Kaki Bt Road 1, 3",3
181119,"EaStreetwood Drive",5
181119,"Woodlands Avenue 6(Twin Fountains)/ Woodlands Drive 16 (ForeStreetville)",3
181119,"Amber Gardens(The EStreeta) /Amber Road (The Sea View, The Shore Residences)",1
181119,"Bishan Street 12 (Blk101, 102, 103)",2
181119,"Bishan Street 13 /Bishan Street 13 (Blk 168)",3
181119,"Pasir Ris Drive 1(Blk 637)",1
181119,"Redhill Cl (Blk 68, 70)",2
181119,"Riverina View",2
181119,"Rivervale Drive(Blk 124A) /Rivervale Street (Blk 140)",2
181123,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657 ,658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",5
181123,"Woodlands Circle(Blk 726, 728, 729, 730, 733,734, 735, 737,738, 739) /Woodlands Drive 70(Blk 714)",9
181123,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam, Emas, Raja,Udang / Yuk Tong Avenue",13
181123,"Woodlands Cres(Blk 787B, 787C, 787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",4
181123,"Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",7
181123,"EaStreetwood Drive / Jalan Greja",7
181123,"Bedok Reservoir Road (Blk 135, 136,139, 142)",3
181123,"Pasir Ris Street 51(Blk 541, 544, 553)",3
181123,"Tah Ching Road(Blk 329, 332, 338A)",2
181123,"Elias Road (Blk 614) / Pasir Ris Drive 1 (Blk 637)",2
181123,"Bt Batok Street 11(Blk 141) / Bt Batok WeStreet Avenue 6(Blk 136)",2
181123,"Farrer Road (Gallop Gables) /Woollerton Park(Woollerton Park)",2
181123,"Nallur Road",1
181123,"Punggol Drive (Blk 663A, 664A)",1
181123,"Redhill Cl (Blk 68, 70)",2
181123,"Riverina View",2
181126,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657,658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",3
181126,"Woodlands Circle(Blk 726, 728,729, 730, 733, 734, 735, 737,738, 739) /Woodlands Drive 70(Blk 714)",9
181126,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam,Emas, Hijau,Raja, Udang /Yuk Tong Avenue",11
181126,"Woodlands Cres(Blk 787B, 787C,787D, 787E, 788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",4
181126,"Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",7
181126,"EaStreetwood Drive / Jalan Greja",4
181126,"Bedok Reservoir Road (Blk 135, 136, 139, 142)",4
181126,"Pasir Ris Street 51(Blk 541, 544, 553)",3
181126,"Tah Ching Road(Blk 329, 332,338A)",1
181126,"Elias Road (Blk 614) / Pasir Ris Drive 1 (Blk 637)",1
181126,"Bt Batok Street 11(Blk 141) / BtBatok WeStreet Avenue 6(Blk 136)",1
181126,"Farrer Road (Gallop Gables) /Woollerton Park(Woollerton Park)",1
181126,"Hougang Street 91(Blk 909, 915)",1
181126,"Nallur Road",1
181126,"Punggol Drive (Blk 663A, 664A)",1
181126,"Redhill Cl (Blk 68, 70)",1
181130,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) / Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657, 658, 659, 660) /Kaki Bt Cres / Kaki Bt Road 3",3
181130,"Woodlands Circle (Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Drive 70(Blk 714)",7
181130,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam, Emas, Hijau, Raja,Udang / Yuk Tong Avenue",8
181130,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja",11
181130,"Cheng Soon Cres /Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",5
181130,"Bedok Reservoir Road (Blk 135, 136, 137, 139, 142)",7
181130,"Pasir Ris Street 51(Blk 541, 543, 544, 553)",3
181130,"Tah Ching Road (Blk 329, 332, 338A)",1
181130,"Choa Chu Kang Street 51 (Blk 504, 513)",2
181130,"Gangsa Road (Blk 153, 154)",2
181130,"Goldhill Avenue, Drive",2
181130,"Hougang Street 91(Blk 909, 915)",1
181130,"Jurong WeStreet Street 91(Blk 909, 915)",1
181130,"Lorong Ah Soo (Blk 134, 135)",2
181130,"Woo Mon Chew Road",2
181130,"Woodlands Avenue 4(Blk 610) /Woodlands Drive 50(Blk 899B)",2
181130,"Yishun Street 22 (Blk 262, 269A)",2
181203,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650,655, 656, 657,658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",3
181203,"Woodlands Circle(Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Drive 70(Blk 714)",2
181203,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam, Emas, Hijau, Raja, Udang / Yuk Tong Avenue",5
181203,"EaStreetwood Drive,Green, Pl, Terminal, Way / Jalan Greja",7
181203,"Cheng Soon Cres /Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",5
181203,"Bedok Reservoir Road (Blk 135, 136, 137, 139, 142)",5
181203,"Pasir Ris Street 51(Blk 541, 543, 544, 553)",3
181203,"Tah Ching Road (Blk 329, 332, 338A)",1
181203,"Choa Chu Kang Street 51 (Blk 504, 513)",2
181203,"Gangsa Road (Blk 153, 154)",2
181203,"Goldhill Avenue, Drive",2
181203,"Hougang Street 91(Blk 909, 915)",1
181203,"Jurong WeStreet Street 91 (Blk 909, 915)",1
181203,"Lorong Ah Soo (Blk 134, 135)",2
181203,"Woo Mon Chew Road",2
181203,"Woodlands Avenue 4(Blk 610) /Woodlands Drive 50(Blk 899B)",2
181203,"Yishun Street 22 (Blk 262, 269A)",2
181207,"Woodlands Avenue 6(Blk 724) /Woodlands Circle(Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Drive 70(Blk 714)",3
181207,"Chun Tin Road / JalanJurong Kechil /Lorong Pisang Asam, Emas, Hijau,Raja, Udang /Yuk Tong Avenue",6
181207,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja /Pesari Walk /Taman Bedok",8
181207,"Cheng Soon Cres/ Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",2
181207,"Bedok Reservoir Road (Blk 135, 136,137, 139, 142, 145)",5
181207,"Gangsa Road (Blk 153, 154) / Hazel Park Terminal (Hazel Park Condo)",4
181207,"Kaki Bt Ind Terminal",4
181207,"Jurong WeStreet Street 91(Blk 909, 915) /Jurong WeStreet Street 92(Blk 929)",2
181207,"AlexanDrivea Road(The Anchorage)",1
181207,"Goldhill Avenue, Drive",1
181207,"Jalan MaStreetuli / Jalan Pelikat",1
181207,"Tampines Street 42(Blk 446, 449) /Tampines Street 43(Blk 434)",2
181207,"Choa Chu Kang Street 51 (Blk 504, 513)",2
181207,"Mergui Road(Mergui Mans)",2
181207,"Woodlands Avenue 4(Blk 610) /Woodlands Drive 50(Blk 899B)",1
181207,"Yishun Ind Street 1 /Yishun Street 22 (Blk 269A)",2
181210,"Woodlands Avenue 6(Blk 724) /Woodlands Circle(Blk 726, 728,729, 730, 733, 734, 735, 737,738, 739) /Woodlands Drive 70(Blk 714)",3
181210,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam,Emas, Hijau,Raja, Udang /Yuk Tong Avenue",8
181210,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja /Pesari Walk /Taman Bedok",9
181210,"Cheng Soon Cres/ Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",2
181210,"Bedok Reservoir Road (Blk 135, 136, 137, 139, 142,145)",5
181210,"Gangsa Road (Blk 153, 154) / HazelPark Terminal (Hazel Park Condo)",4
181210,"Kaki Bt Ind Terminal",4
181210,"Jurong WeStreet Street 91(Blk 909, 915) /Jurong WeStreet Street 92(Blk 929)",2
181210,"AlexanDrivea Road(The Anchorage)",1
181210,"Goldhill Avenue, Drive",1
181210,"Jalan MaStreetuli / Jalan Pelikat",1
181210,"Tampines Street 42(Blk 446, 449) /Tampines Street 43(Blk 434)",2
181210,"Cashew Road (Blk 130, 133)",2
181210,"Hougang Avenue 1(Blk 238) / Jalan Lepas",2
181210,"Kaki Bt Avenue 1",2
181210,"Mergui Road(Mergui Mans)",2
181210,"Woodlands Avenue 4 (Blk 610) /Woodlands Drive 50(Blk 899B)",1
181210,"Yishun Ind Street 1 /Yishun Street 22 (Blk 269A)",2
181214,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam,Emas, Hijau,Raja, Udang /Yuk Tong Avenue",5
181214,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja / Pesari Walk /Taman Bedok",6
181214,"Bedok Reservoir Road (Blk 132, 135,136, 137, 138, 139, 142, 145)",6
181214,"Kaki Bt Ind Terminal",4
181214,"Jurong WeStreet Street 91 (Blk 909, 913,915) / Jurong WeStreet Street 92 (Blk 929)",5
181214,"Gangsa Road (Blk 153, 154) / HazelPark Terminal (Hazel Park Condo)",1
181214,"Senoko Cres, Drive,Road",4
181214,"Pandan Gardens(Blk 411, 414)",3
181214,"Woodlands Drive 60(Blk 786B, 786E,786F)",3
181214,"Yishun Avenue 6(Lilydale) /Yishun Avenue 11(Blk 418) /Yishun Street 42",1
181214,"Aljunied Cres(Blk 106, 110,112)",1
181214,"Hougang Avenue 5(Blk 319, 320,324)",2
181214,"Jalan MaStreetuli / Jalan Pelikat",1
181214,"Jalan Tenaga (Blk 651, 652, 654)",3
181214,"Tampines Street 42(Blk 446, 449) /Tampines Street 43(Blk 434)",1
181214,"Woodlands Street 41(Blk 421)",2
181214,"Cashew Road (Blk 130, 133)",1
181214,"Hougang Avenue 1(Blk 238) / Jalan Lepas",2
181214,"Kaki Bt Avenue 1",1
181214,"Mergui Road(Mergui Mans)",1
181217,"Chun Tin Road /Jalan Jurong Kechil / Lorong Pisang Asam, Emas, Hijau,Raja, Udang /Yuk Tong Avenue",3
181217,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja /Pesari Walk /Taman Bedok",3
181217,"Bedok Reservoir Road (Blk 131,132, 135, 136,137, 138, 139, 142, 145)",6
181217,"Jurong WeStreet Street 91 (Blk 909,913, 915) /Jurong WeStreet Street 92 (Blk 929)",6
181217,"Kaki Bt Ind Terminal",3
181217,"Gangsa Road (Blk 153, 154) /Hazel Park Terminal(Hazel Park Condo)",1
181217,"Pandan Gardens(Blk 411, 414)",4
181217,"Senoko Cres, Drive, Road",2
181217,"Jalan Damai (Blk 667) / Jalan Tenaga (Blk 651, 652, 654)",3
181217,"Woodlands Drive 60 (Blk 786B, 786E, 786F)",3
181217,"Yishun Avenue 6(Lilydale) /Yishun Avenue 11(Blk 418) /Yishun Street 42",1
181217,"Hougang Avenue 5(Blk 319, 320, 324)",2
181217,"Woodlands Street 41(Blk 421)",2
181217,"AlexanDrivea Road(The Anchorage)",2
181217,"Cashew Road (Blk 130, 133)",1
181217,"Kaki Bt Avenue 1",1
181217,"Macpherson Road/ Siak Kew Avenue",2
181217,"Mergui Road(Mergui Mans)",1
181221,"Chun Tin Road /Jalan Jurong Kechil / Lorong Pisang Asam,Emas, Hijau, Raja, Udang /Yuk Tong Avenue",1
181221,"EaStreetwood Drive, Green, Pl, Terminal,Way / Jalan Greja / Pesari Walk / Taman Bedok",2
181221,"Bedok Reservoir Road(Blk 128, 131,132, 135, 136,137, 138, 139, 142, 144, 145,147, 622, 628)",12
181221,"Kaki Bt Ind Terminal",6
181221,"Jurong WeStreet Street 91 (Blk 909, 913, 915)/ Jurong WeStreet Street 92 (Blk 929)",3
181221,"Gangsa Road (Blk 153, 154)/ Hazel Park Terminal(Hazel Park Condo)",2
181221,"Pandan Gardens(Blk 411, 414)",5
181221,"Senoko Cres,Drive, Road",2
181221,"Jalan Damai(Blk 664, 667)/ Jalan Tenaga(Blk 651, 652, 654)",4
181221,"Hougang Avenue 5 (Blk 308,319, 320, 324)",3
181221,"Carlisle Road /HertfoRoad Road(Vanadium)",3
181221,"Jalan Kuang /Jalan Pergam /Upp Changi Road EaStreet(SunhAvenuen)",3
181221,"Woodlands Drive 60 (Blk 786B, 786E, 786F)",2
181221,"Ang Mo Kio Avenue 5 / SerangoonNorth Avenue 4(Blk 532) /Serangoon North Avenue 5",1
181221,"Corporation Road (Parc ViStreeta) /Jurong WeStreet Street 52 (Blk 517C, 518)",1
181221,"Serangoon Avenue 1(Blk 403, 408)/ Serangoon Ctrl (Blk 412)",1
181221,"Ubi Avenue 1,Cres, Road 1",1
181221,"Yishun Ind Street 1 / Yishun Street 22 (Blk 269A)",1
181221,"AlexanDrivea Road(The Anchorage)",2
181221,"Bedok Road /Bedok Road(Country Park Condo)",1
181221,"Bt Batok WeStreet Avenue 9 (Blk 448A, 448C)",2
181221,"Choa Chu Kang North 5(Blk 757) /Choa Chu Kang Street 53(Blk 701)",2
181221,"Hougang Street21 (Blk 211,231)",2
181221,"Lorong Kismis /Lorong Kismis(Kismis View)",1
181221,"Lorong Marzuki",2
181221,"Macpherson Road / Siak Kew Avenue",2
181221,"Toh Guan Road(Blk 273, 274)",1
181221,"Woodlands Drive 14 (Blk 521, 523)",2
181221,"Woodlands Street 81 (Blk 804, 806)",2
181224,"EaStreetwood Drive,Green, Pl, Terminal, Way / Jalan Greja / Pesari Walk / Taman Bedok",2
181224,"Bedok Reservoir Road(Blk 128, 130,131, 132, 135,136, 137, 138,139, 142, 144,145, 147, 622, 628)",12
181224,"Kaki Bt Ind Terminal",3
181224,"Pandan Gardens(Blk 411, 414)",4
181224,"Gangsa Road(Blk 153, 154)/ Hazel Park Terminal(Hazel Park Condo)",2
181224,"Senoko Cres, Drive, Road",2
181224,"Jalan Damai(Blk 664, 667)/ Jalan Tenaga(Blk 651, 652, 654)",3
181224,"Hougang Avenue 5 (Blk 308, 319, 320, 324)",2
181224,"Carlisle Road /HertfoRoad Road(Vanadium)",2
181224,"Jalan Kuang /Jalan Pergam /Upp Changi Road EaStreet(SunhAvenuen)",2
181224,"Woodlands Drive 60 (Blk 786B, 786E, 786F)",1
181224,"Corporation Road (Parc ViStreeta) / Jurong WeStreet Street 52 (Blk 517C,518)",1
181224,"Serangoon Avenue 1(Blk 403, 408)/ Serangoon Ctrl(Blk 412)",1
181224,"Ubi Avenue 1,Cres, Road 1",1
181224,"Woodlands Street 82 (Blk 848, 849)",2
181224,"Yishun Ind Street 1 / Yishun Street 22 (Blk 269A)",1
181224,"AlexanDrivea Road (The Anchorage)",2
181224,"Bedok Road /Bedok Road (Country Park Condo",1
181224,"Bt Batok WeStreet Avenue 9 (Blk 448A, 448C)",2
181224,"Choa Chu Kang North 5(Blk 757) /Choa Chu Kang Street 53(Blk 701)",2
181224,"Hougang Street21 (Blk 211, 231)",2
181224,"Jurong WeStreet Avenue 5 (Blk 729) / Jurong WeStreet Street 72(Blk 731)",2
181224,"Lorong Kismis /Lorong Kismis(Kismis View)",1
181224,"Lorong Marzuki",2
181224,"Macpherson Road / Siak Kew Avenue",2
181224,"Toh Guan Road (Blk 273, 274)",1
181224,"Woodlands Drive 14 (Blk 521, 523)",2
181224,"Woodlands Street 81 (Blk 804, 806)",2
181224,"Yishun Street 71 (Blk 714, 719)",2
181228,"Bedok Reservoir Road(Blk 122, 124,128, 130, 131,132, 134, 135, 136, 137, 138,139, 140, 142, 144, 145, 147,148, 150, 608, 609, 622, 623, 628)",29
181228,"EaStreetwood Drive, Green, Pl, Road, Terminal, Way / Jalan Greja / Pesari Walk / Taman Bedok",6
181228,"Pandan Gardens(Blk 404, 405, 411, 412, 414)",12
181228,"Kaki Bt Ind Terminal / Kaki Bt Pl",5
181228,"Cashew Road (Cashew Hts) /Gangsa Road (Blk 153, 154)/ Hazel Park Terminal(Hazel Park Condo)",3
181228,"Hougang Avenue 5 (Blk 308, 310, 319, 320,324)",4
181228,"Jalan Damai (Blk 664, 667)/ Jalan Tenaga(Blk 651, 652, 654, 655, 658)",5
181228,"Senoko Cres, Drive, Road",2
181228,"Bedok Avenue, Road / Bedok Road (Country Park Condo)",2
181228,"Bedok Gdn /Limau Gr",2
181228,"Jurong WeStreet Avenue 5 (Blk 729) / Jurong WeStreet Street 72 (Blk 731)",3
181228,"Mergui Road (Mergui Mans,PriStreetine Hts)",1
181228,"Ubi Avenue 1, Cres, Road 1",1
181228,"Woodlands Street 82 (Blk 848, 849)",2
181228,"Yishun Ind Street1 / Yishun Street 22 (Blk 269A)",1
181228,"Yunnan Drive 1, Road",2
181228,"Bt Batok WeStreet Avenue 9 (Blk 448A, 448C)",2
181228,"Choa Chu Kang Avenue 2(Blk 274) /Choa Chu Kang Avenue 3(Blk 281)",2
181228,"Hougang Street 21 (Blk 211, 231)",2
181228,"Ipoh Lane (Imperial Hts,Versilia on Haig)",2
181228,"Jurong WeStreet Street 91 (Blk 909,914)",2
181228,"Lengkong Empat /Lengkong Tujoh (Vacanza @EaStreet)",2
181228,"Lorong Marzuki",2
181228,"Yishun Street 11(Blk 123, 132)",2
181228,"Yishun Street 71(Blk 714, 719)",2
181231,"Bedok Reservoir Road(Blk 122, 124, 128, 130, 131,132, 134, 135, 136, 137, 138, 139, 140, 142, 144, 145, 147 ,148, 150, 608, 609, 613B, 622, 623, 628, 629)",25
181231,"EaStreetwood Drive, Green, Pl, Road, Terminal, Way / Jalan Greja / Pesari Walk / Taman Bedok",5
181231,"Pandan Gardens (Blk 404, 405, 411, 412, 414)",9
181231,"Kaki Bt IndTerminal / Kaki Bt Pl",3
181231,"Cashew Road (Cashew Hts) /Gangsa Road (Blk 153, 154)/ Hazel Park Terminal(Hazel Park Condo)",3
181231,"Hougang Avenue 5 (Blk 308,310, 319, 320, 324)",4
181231,"Jalan Damai (Blk 664, 667)/ Jalan Tenaga (Blk 651, 652,654, 655, 658)",2
181231,"Senoko Cres,Drive, Road",2
181231,"Ang Mo Kio Avenue 9 (Blk 621, 627)",3
181231,"Bedok Avenue, Road / Bedok Road(Country Park Condo)",2
181231,"Bedok Gdn /Limau Gr",2
181231,"Jalan Telang",1
181231,"Jurong WeStreet Avenue 5 (Blk 729) / Jurong WeStreet Street 72 (Blk 731)",3
181231,"Jurong WeStreet Street 91 (Blk 909, 913, 914)",3
181231,"Mergui Road(Mergui Mans,PriStreetine Hts)",1
181231,"Woodlands Street 82 (Blk 848, 849)",2
181231,"Yunnan Drive 1,Road",2
181231,"Bt Batok WeStreet Avenue 9 (Blk 448A, 448C)",2
181231,"Choa Chu Kang Avenue 2(Blk 274) /Choa Chu Kang Avenue 3(Blk 281)",2
181231,"Hougang Street 21(Blk 211, 231)",2
181231,"Ipoh Lane(Imperial Hts,Versilia on Haig)",2
181231,"Lengkong Empat /Lengkong Tujoh(Vacanza @EaStreet)",2
181231,"Lorong Marzuki",2
181231,"Yishun Street 11(Blk 123, 132)",2
181231,"Yishun Street 71(Blk 714, 719)",2
