Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2016.0,51.0,46.4,0.6,15.771428571428572,33.8,41.2,44.4,27.228571428571428,33.2,23.4,5.971428571428571,42.1
2016.0,52.0,8.4,0.0,2.4,8.2,8.2,8.4,26.399999999999995,32.4,23.1,6.066666666666667,35.6
2017.0,1.0,25.0,0.0,3.95,12.2,19.0,24.4,27.775,34.5,23.8,5.225,37.4
2017.0,2.0,24.4,0.0,6.457142857142857,18.2,23.4,24.4,27.957142857142856,34.3,22.4,5.485714285714286,38.2
2017.0,3.0,51.8,0.0,18.314285714285713,22.2,24.2,29.6,26.84285714285715,33.2,22.8,5.257142857142857,56.9
2017.0,4.0,60.6,0.0,11.14285714285714,22.0,23.8,28.6,25.757142857142856,31.2,22.8,6.3428571428571425,47.2
2017.0,5.0,31.2,0.0,7.714285714285714,21.0,28.2,30.4,26.757142857142856,33.3,24.0,5.471428571428572,37.1
2017.0,6.0,19.0,0.0,4.285714285714286,15.2,15.4,15.8,26.842857142857145,33.6,23.7,6.957142857142857,45.4
2017.0,7.0,8.0,0.0,1.4285714285714286,1.8,2.2,3.4,26.41428571428571,31.3,22.6,9.242857142857144,52.9
2017.0,8.0,41.4,0.0,9.028571428571428,22.2,25.8,41.4,26.75714285714286,32.1,23.7,5.914285714285714,34.2
2017.0,9.0,39.4,0.6,14.485714285714284,21.2,29.6,30.8,26.200000000000006,31.2,23.1,6.7285714285714295,40.0
2017.0,10.0,36.4,0.0,7.971428571428572,20.2,32.8,36.4,26.97142857142857,33.2,24.2,6.4142857142857155,32.4
2017.0,11.0,33.0,0.0,5.3428571428571425,31.0,33.0,33.0,28.085714285714285,35.1,24.2,5.357142857142857,34.2
2017.0,12.0,13.4,0.0,4.085714285714285,12.4,13.4,13.4,27.900000000000002,35.2,24.4,5.442857142857143,40.7
2017.0,13.0,14.6,0.0,4.8571428571428585,11.8,14.0,14.6,27.042857142857144,32.7,23.5,4.485714285714286,36.4
2017.0,14.0,9.6,0.0,2.857142857142857,5.8,6.6,7.8,28.1,34.0,23.5,5.3428571428571425,39.2
2017.0,15.0,44.0,0.0,14.142857142857142,31.0,41.0,44.0,27.742857142857144,33.6,23.4,4.514285714285714,34.6
2017.0,16.0,93.2,0.0,19.857142857142858,49.0,71.0,71.8,27.857142857142854,34.4,23.4,4.328571428571428,41.0
2017.0,17.0,24.0,0.0,6.6000000000000005,21.8,23.8,24.0,27.7,34.8,23.8,4.571428571428571,41.8
2017.0,18.0,14.8,0.0,3.5428571428571436,10.4,12.0,14.6,28.557142857142857,33.4,25.0,4.571428571428571,32.8
2017.0,19.0,4.6,0.0,1.6571428571428573,4.4,4.6,4.6,28.657142857142862,33.5,25.1,5.499999999999999,33.8
2017.0,20.0,14.2,0.0,3.742857142857143,8.6,10.4,13.4,29.25714285714286,34.6,25.4,6.199999999999998,37.8
2017.0,21.0,32.6,0.0,12.171428571428573,24.4,31.8,32.6,28.17142857142857,34.0,22.6,5.571428571428571,46.4
2017.0,22.0,32.2,0.0,10.085714285714285,15.8,20.2,28.4,28.914285714285715,34.2,23.2,5.6571428571428575,35.6
2017.0,23.0,1.2,0.0,0.2571428571428571,1.0,1.2,1.2,29.542857142857148,34.0,25.4,6.885714285714285,27.0
2017.0,24.0,31.2,0.0,8.942857142857141,27.4,30.2,31.0,28.714285714285715,34.4,23.2,5.514285714285714,42.8
2017.0,25.0,23.0,0.0,5.085714285714286,21.8,23.0,23.0,28.214285714285715,33.7,23.6,4.885714285714286,47.9
2017.0,26.0,25.8,0.0,5.3999999999999995,21.6,25.6,25.6,27.77142857142857,33.0,23.2,4.828571428571428,32.8
2017.0,27.0,22.6,0.0,5.657142857142857,13.8,15.8,21.0,27.957142857142856,32.9,23.8,5.871428571428571,33.8
2017.0,28.0,37.6,0.0,11.75,32.4,37.2,37.4,27.5,33.3,22.9,5.614285714285714,45.0
2017.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11428571428571,33.4,26.7,7.1571428571428575,32.4
2017.0,30.0,7.2,0.0,1.5142857142857142,7.2,7.2,7.2,29.342857142857145,33.4,24.4,7.671428571428572,46.4
2017.0,31.0,10.2,0.0,1.5142857142857142,4.0,7.8,10.0,29.342857142857145,33.4,25.7,7.971428571428572,35.3
2017.0,32.0,30.4,0.0,8.514285714285714,16.0,17.0,17.0,27.414285714285715,31.9,24.1,5.671428571428571,32.8
2017.0,33.0,33.6,0.0,9.05,19.6,25.4,27.8,27.78571428571429,32.7,23.1,6.271428571428571,38.2
2017.0,34.0,1.4,0.0,0.22857142857142856,1.2,1.2,1.2,28.528571428571432,32.9,25.2,6.885714285714286,33.5
2017.0,35.0,1.0,0.0,0.2571428571428572,0.8,0.8,1.0,28.414285714285715,33.1,25.5,7.242857142857143,36.0
2017.0,36.0,23.8,0.0,5.457142857142856,17.2,20.4,21.2,28.099999999999994,32.5,24.0,5.314285714285714,43.6
2017.0,37.0,6.8,1.8,3.35,4.4,4.4,4.6,28.171428571428567,33.5,23.7,5.771428571428572,41.4
2017.0,38.0,8.0,0.0,4.4,8.0,8.0,8.0,27.642857142857142,32.9,23.7,5.457142857142856,46.1
2017.0,39.0,32.2,0.0,10.057142857142859,26.0,29.2,29.4,27.714285714285715,33.2,22.9,4.785714285714286,42.1
2017.0,40.0,45.8,0.0,8.314285714285713,37.4,45.2,45.6,27.242857142857144,34.0,22.8,4.185714285714286,39.6
2017.0,41.0,35.4,0.0,10.857142857142858,18.2,26.0,33.6,28.385714285714283,35.0,23.2,5.771428571428571,31.7
2017.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,30.114285714285717,35.2,26.0,5.5857142857142845,35.3
2017.0,43.0,21.6,0.0,6.057142857142858,18.4,21.2,21.4,27.642857142857142,34.2,23.5,4.342857142857143,57.6
2017.0,44.0,33.4,0.0,8.371428571428572,28.2,29.4,30.0,27.371428571428574,32.7,22.9,4.714285714285714,54.7
2017.0,45.0,45.8,0.2,17.142857142857142,18.6,30.2,32.4,26.514285714285716,32.9,23.0,4.385714285714286,37.4
2017.0,46.0,41.2,0.0,15.6,19.4,31.6,41.0,27.32857142857143,33.4,23.1,4.714285714285714,33.8
2017.0,47.0,19.2,0.0,5.514285714285713,16.2,16.8,19.0,26.9,33.9,23.7,4.5,37.8
2017.0,48.0,3.2,0.0,0.8571428571428571,2.6,2.6,2.6,27.742857142857144,34.6,24.5,6.171428571428571,37.4
2017.0,49.0,56.0,0.0,9.6,23.4,46.2,51.6,27.271428571428572,33.5,23.9,5.142857142857143,41.0
2017.0,50.0,26.6,0.0,13.971428571428573,20.2,25.0,25.0,26.54285714285714,33.3,23.3,5.3999999999999995,44.6
2017.0,51.0,25.4,0.0,5.114285714285715,16.8,21.4,21.6,26.942857142857143,32.3,23.9,7.442857142857144,40.7
2017.0,52.0,83.4,0.0,20.800000000000004,30.6,35.2,35.2,26.514285714285712,32.1,23.3,5.857142857142857,41.4
2018.0,1.0,55.4,0.0,13.657142857142858,19.4,24.6,29.2,25.9,31.0,23.4,4.685714285714286,28.8
2018.0,2.0,77.2,4.4,21.25714285714286,32.0,43.8,67.4,24.157142857142855,32.1,21.3,5.814285714285714,56.9
2018.0,3.0,6.2,0.0,1.657142857142857,5.0,6.0,6.2,26.428571428571427,33.5,22.5,5.971428571428571,31.7
2018.0,4.0,13.0,0.0,6.114285714285714,11.6,12.8,12.8,26.828571428571433,32.7,23.5,4.885714285714285,31.7
2018.0,5.0,18.6,0.0,6.8571428571428585,9.0,16.0,18.6,26.87142857142857,33.6,23.5,7.414285714285714,42.8
2018.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.128571428571426,31.3,23.2,9.042857142857143,42.5
2018.0,7.0,11.4,0.0,2.4857142857142853,7.6,7.6,11.4,26.957142857142856,33.3,24.1,7.514285714285713,36.7
2018.0,8.0,2.6,0.0,0.5142857142857143,1.2,1.6,1.8,26.97142857142857,33.1,23.9,7.271428571428572,39.2
2018.0,9.0,35.2,0.0,10.42857142857143,25.8,33.4,35.2,27.3,33.1,23.9,6.528571428571429,32.8
2018.0,10.0,11.2,0.0,1.8857142857142857,6.8,8.0,10.8,27.400000000000002,34.5,24.3,7.3,42.1
2018.0,11.0,3.4,0.0,0.8857142857142856,2.8,3.2,3.2,28.11428571428571,33.9,25.1,7.057142857142858,66.6
2018.0,12.0,3.8,0.0,0.7999999999999999,3.8,3.8,3.8,27.97142857142857,33.6,24.3,6.628571428571428,35.6
2018.0,13.0,41.6,0.0,10.257142857142856,21.8,39.4,41.6,26.67142857142857,33.6,22.1,5.071428571428571,49.0
2018.0,14.0,41.4,0.0,7.257142857142857,29.0,35.2,40.6,28.071428571428566,34.3,25.0,6.671428571428571,32.0
2018.0,15.0,45.6,0.0,7.542857142857144,34.6,42.2,43.6,28.400000000000002,33.7,24.5,6.528571428571428,38.5
2018.0,16.0,98.2,0.0,15.714285714285717,37.2,62.8,82.2,27.400000000000002,33.4,23.4,4.628571428571429,39.6
2018.0,17.0,38.4,0.0,11.828571428571427,25.2,28.2,36.4,28.085714285714285,34.1,22.7,4.728571428571429,36.7
2018.0,18.0,16.0,0.0,6.142857142857143,14.8,15.0,16.0,28.214285714285715,34.0,23.7,4.4714285714285715,41.4
2018.0,19.0,5.6,0.0,1.657142857142857,4.4,4.6,4.6,29.5,34.2,25.8,6.8999999999999995,40.0
2018.0,20.0,51.8,0.0,15.485714285714284,38.0,45.2,51.4,27.671428571428574,33.7,23.1,3.9142857142857137,37.8
2018.0,21.0,22.6,0.0,6.314285714285715,15.4,17.4,18.0,28.2,34.3,24.1,4.728571428571429,30.2
2018.0,22.0,49.2,0.0,15.085714285714285,30.4,41.8,44.6,27.828571428571426,32.9,22.7,3.9714285714285715,37.1
2018.0,23.0,8.4,0.0,1.5142857142857145,8.2,8.4,8.4,29.857142857142854,34.0,23.1,6.257142857142855,44.6
2018.0,24.0,15.0,0.0,5.0,11.6,14.6,15.0,29.46666666666667,32.8,24.1,6.366666666666667,33.5
2018.0,25.0,17.8,0.0,6.233333333333333,6.6,10.0,10.0,27.183333333333334,32.7,23.0,4.983333333333333,40.3
2018.0,26.0,73.6,0.0,15.885714285714284,35.8,46.4,67.8,26.642857142857146,31.6,22.1,4.571428571428571,34.6
2018.0,27.0,11.0,0.0,1.6285714285714286,6.6,8.4,9.0,28.24285714285715,32.4,23.0,5.971428571428572,48.6
2018.0,28.0,14.6,0.0,4.142857142857143,13.0,13.8,14.4,28.242857142857144,32.8,21.6,6.628571428571429,45.0
2018.0,29.0,27.2,0.0,6.828571428571429,23.6,27.0,27.2,28.871428571428567,32.3,23.3,6.442857142857143,46.1
2018.0,30.0,18.0,0.0,3.4285714285714284,15.4,17.6,17.8,29.02857142857143,33.5,23.5,7.557142857142857,31.0
2018.0,31.0,21.4,0.0,4.257142857142857,13.8,19.0,19.6,27.642857142857142,32.0,23.3,6.271428571428571,50.4
2018.0,32.0,4.4,0.0,0.6285714285714287,3.4,3.4,3.6,28.685714285714287,34.0,22.2,6.585714285714286,50.0
2018.0,33.0,2.2,0.0,0.31428571428571433,2.2,2.2,2.2,29.328571428571426,33.4,25.6,8.72857142857143,39.2
2018.0,34.0,41.6,0.0,8.142857142857142,33.4,35.4,35.6,28.271428571428572,33.6,23.9,6.1571428571428575,34.2
2018.0,35.0,19.4,0.0,4.514285714285714,18.2,19.4,19.4,27.942857142857143,33.2,23.8,5.5,42.5
2018.0,36.0,36.0,0.0,13.37142857142857,20.8,31.2,34.6,27.099999999999998,32.1,22.2,4.571428571428571,37.8
2018.0,37.0,4.6,0.0,0.7428571428571429,3.6,4.4,4.4,28.099999999999998,33.1,24.6,6.014285714285714,33.5
2018.0,38.0,101.6,0.0,25.485714285714288,60.4,88.0,98.6,27.2,33.0,21.4,5.142857142857144,54.7
2018.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.357142857142858,33.7,26.2,7.799999999999999,35.6
2018.0,40.0,27.4,0.0,4.085714285714285,20.8,26.8,27.4,29.114285714285717,33.6,23.3,7.585714285714286,60.5
2018.0,41.0,41.4,0.6,19.54285714285714,22.8,29.0,30.0,26.271428571428572,32.7,23.5,4.185714285714286,31.3
2018.0,42.0,7.4,0.0,1.8857142857142857,4.8,6.0,7.2,27.985714285714288,33.3,23.3,5.257142857142858,44.6
2018.0,43.0,38.0,0.0,10.285714285714286,20.4,30.4,38.0,27.585714285714285,33.3,22.6,4.4,55.8
2018.0,44.0,58.2,0.0,15.000000000000002,23.2,25.6,30.8,26.82857142857143,32.7,23.7,4.4714285714285715,46.1
2018.0,45.0,18.4,0.0,7.428571428571429,13.0,17.4,18.4,27.171428571428574,33.6,23.3,4.2857142857142865,36.4
2018.0,46.0,65.0,0.0,14.457142857142859,40.0,48.8,64.6,27.042857142857144,32.3,22.3,4.171428571428572,43.6
2018.0,47.0,56.6,0.2,14.714285714285714,31.6,42.8,55.8,27.342857142857145,33.3,22.6,4.799999999999999,48.6
2018.0,48.0,24.8,0.0,11.742857142857144,23.4,24.8,24.8,27.12857142857143,32.4,23.9,5.142857142857143,44.6
2018.0,49.0,37.4,0.0,8.657142857142857,27.4,30.0,33.8,27.171428571428574,32.8,24.1,4.014285714285715,33.8
2018.0,50.0,27.6,0.0,6.142857142857143,9.0,10.6,16.4,26.599999999999998,32.2,23.7,4.6571428571428575,33.1
2018.0,51.0,44.6,0.0,13.571428571428571,39.4,43.4,44.6,27.5,34.0,22.9,5.3999999999999995,46.4
2018.0,52.0,5.6,0.0,0.825,3.0,4.4,5.4,28.212500000000002,34.5,23.9,5.525,36.7
2019.0,1.0,37.4,0.0,6.266666666666667,35.8,37.4,37.4,28.55,33.9,24.0,7.383333333333333,39.2
2019.0,2.0,4.8,0.0,1.4000000000000001,2.4,3.2,4.8,27.914285714285715,32.8,24.4,8.071428571428571,38.2
2019.0,3.0,37.8,0.0,8.314285714285713,16.8,16.8,18.2,27.185714285714287,32.9,23.0,7.114285714285714,33.8
2019.0,4.0,3.4,0.0,0.4857142857142857,2.2,3.2,3.4,27.185714285714283,32.0,24.5,9.242857142857142,45.4
2019.0,5.0,0.4,0.0,0.08571428571428573,0.4,0.4,0.4,27.428571428571427,32.3,24.3,8.857142857142858,41.8
2019.0,6.0,7.6,0.0,1.0857142857142856,7.2,7.4,7.6,27.985714285714284,34.1,24.3,7.771428571428571,47.9
2019.0,7.0,45.0,0.0,6.428571428571429,40.0,41.0,43.2,27.75714285714286,33.4,23.1,9.157142857142857,45.4
2019.0,8.0,11.8,0.0,2.3428571428571425,11.8,11.8,11.8,27.757142857142856,33.6,22.5,7.614285714285715,42.1
2019.0,9.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,27.985714285714284,33.4,24.4,9.4,44.6
2019.0,10.0,23.2,0.0,3.314285714285714,22.2,23.0,23.0,28.62857142857143,35.0,24.6,7.471428571428571,34.6
2019.0,11.0,66.0,0.0,9.857142857142858,48.6,62.2,65.2,28.32857142857143,34.6,21.6,7.771428571428571,49.3
2019.0,12.0,72.2,0.0,12.542857142857144,29.0,43.6,65.0,28.428571428571427,35.0,23.1,7.671428571428571,43.2
2019.0,13.0,34.2,0.0,9.142857142857142,26.6,33.6,34.2,28.485714285714288,34.4,21.5,6.985714285714286,50.4
2019.0,14.0,11.6,0.0,3.142857142857143,6.2,7.0,8.6,28.17142857142857,34.3,22.6,7.142857142857143,42.1
2019.0,15.0,5.2,0.0,1.8571428571428572,5.0,5.0,5.0,28.585714285714282,33.9,25.4,7.0,41.0
2019.0,16.0,16.8,0.0,2.9142857142857146,16.2,16.8,16.8,29.499999999999996,35.1,25.2,7.3428571428571425,33.8
2019.0,17.0,59.8,0.0,13.257142857142854,28.0,41.4,50.8,28.014285714285716,35.1,23.7,6.4142857142857155,47.5
2019.0,18.0,18.6,0.0,3.9142857142857146,18.0,18.4,18.6,28.8,33.7,24.0,7.257142857142857,41.8
2019.0,19.0,61.4,0.0,11.4,31.4,36.8,39.0,29.357142857142854,34.1,23.1,6.7857142857142865,47.9
2019.0,20.0,20.8,0.0,6.85,17.6,19.4,20.6,28.557142857142857,33.3,23.2,7.42857142857143,40.7
2019.0,21.0,0.4,0.0,0.08571428571428573,0.4,0.4,0.4,29.314285714285713,34.5,26.2,8.485714285714286,34.6
2019.0,22.0,17.6,0.0,3.4,9.6,9.8,9.8,28.985714285714288,34.0,23.4,9.5,43.9
2019.0,23.0,11.6,0.0,4.449999999999999,5.2,7.8,8.2,27.55,32.5,24.9,8.825,31.0
2019.0,24.0,34.4,0.0,11.166666666666664,20.6,26.6,26.6,28.683333333333334,33.0,24.1,9.133333333333333,34.9
2019.0,25.0,20.6,0.0,7.266666666666667,16.4,17.4,17.8,27.985714285714288,32.8,22.7,9.914285714285713,52.6
2019.0,26.0,1.0,0.0,0.39999999999999997,1.0,1.0,1.0,29.142857142857142,33.1,26.1,12.014285714285714,39.6
2019.0,27.0,4.0,0.0,1.1714285714285713,4.0,4.0,4.0,29.171428571428574,33.1,23.9,12.971428571428572,37.4
2019.0,28.0,14.4,0.0,3.5142857142857147,13.6,13.8,13.8,28.82857142857143,33.1,22.8,13.942857142857145,50.4
2019.0,29.0,9.8,0.0,2.7142857142857144,8.8,9.6,9.8,28.61428571428571,32.7,23.0,12.557142857142859,39.2
2019.0,30.0,5.4,0.0,1.4000000000000001,3.6,4.6,5.2,28.54285714285714,33.0,23.9,12.328571428571427,32.8
2019.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,29.342857142857145,33.5,27.2,12.685714285714285,34.9
2019.0,32.0,2.0,0.0,0.2857142857142857,2.0,2.0,2.0,29.02857142857143,32.8,27.0,12.442857142857141,32.4
2019.0,33.0,4.8,0.0,1.0,3.4,3.6,3.6,29.357142857142858,33.8,25.0,13.971428571428573,36.7
2019.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,29.314285714285717,33.9,26.9,14.714285714285714,43.2
2019.0,35.0,14.6,0.0,3.057142857142857,10.4,14.6,14.6,28.08571428571429,33.1,23.1,12.299999999999999,40.3
2019.0,36.0,10.8,0.0,1.542857142857143,8.6,9.2,10.4,29.25714285714286,33.5,23.7,14.3,38.2
2019.0,37.0,0.4,0.0,0.05714285714285715,0.4,0.4,0.4,29.114285714285717,33.7,26.7,13.885714285714286,33.8
2019.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12857142857143,33.6,26.4,15.314285714285717,39.2
2019.0,39.0,17.4,0.0,6.885714285714286,14.4,14.4,14.6,28.171428571428574,33.8,23.5,13.842857142857143,43.9
2019.0,40.0,53.6,0.0,11.914285714285715,23.8,24.0,29.2,27.357142857142858,34.2,22.5,11.985714285714286,39.2
2019.0,41.0,17.2,0.0,5.857142857142857,9.4,9.4,9.4,27.714285714285715,34.5,22.9,12.171428571428573,47.5
2019.0,42.0,19.0,0.0,2.8000000000000003,14.4,18.6,19.0,28.471428571428568,34.0,24.1,12.428571428571427,45.7
2019.0,43.0,23.6,0.0,7.12,7.4,9.2,10.6,27.419999999999998,33.4,23.8,10.7,33.8
2019.0,44.0,39.4,0.0,11.657142857142858,33.6,39.0,39.4,27.971428571428568,33.6,23.5,10.242857142857144,44.6
2019.0,45.0,41.0,0.0,10.4,37.0,40.8,41.0,28.6,34.9,22.4,10.271428571428572,47.5
2019.0,46.0,14.4,0.0,2.2857142857142856,13.6,14.4,14.4,28.04285714285714,34.3,24.2,11.614285714285714,36.7
2019.0,47.0,12.4,0.0,3.771428571428572,7.2,9.2,9.8,26.814285714285713,34.5,24.1,13.62857142857143,39.2
2019.0,48.0,31.8,0.0,11.7,18.0,26.4,31.8,27.833333333333332,34.5,24.9,13.700000000000001,38.9
2019.0,49.0,0.2,0.0,0.05,0.2,0.2,0.2,27.05,31.2,25.1,15.5,50.4
2019.0,50.0,46.2,0.6,27.71428571428572,13.2,17.4,25.6,24.671428571428574,31.0,22.1,13.485714285714286,45.0
2019.0,51.0,7.8,0.0,2.3714285714285714,7.4,7.4,7.4,26.214285714285715,30.9,22.8,14.4,38.5
2019.0,52.0,8.8,0.0,1.0666666666666667,7.0,7.6,8.8,27.22222222222222,32.3,24.5,16.355555555555558,43.2
